ENSG00000147443.11	DOK2
ENSG00000066294.13	CD84
ENSG00000144671.9	SLC22A14
ENSG00000276023.3	DUSP14
ENSG00000112877.7	CEP72
ENSG00000204176.12	SYT15
ENSG00000100865.13	CINP
ENSG00000131446.14	MGAT1
ENSG00000156831.6	NSMCE2
ENSG00000253632.1	AC084026.2
ENSG00000119946.10	CNNM1
ENSG00000261824.5	LINC00662
ENSG00000277013.1	AC008556.1
ENSG00000164484.10	TMEM200A
ENSG00000232936.4	AL157400.2
ENSG00000104695.11	PPP2CB
ENSG00000114529.11	C3orf52
ENSG00000279687.1	FP565260.5
ENSG00000233622.1	CYP2T1P
ENSG00000142669.12	SH3BGRL3
ENSG00000177599.11	ZNF491
ENSG00000007952.16	NOX1
ENSG00000230756.1	RHOQP3
ENSG00000104517.11	UBR5
ENSG00000213401.7	MAGEA12
ENSG00000189320.7	FAM180A
ENSG00000267978.4	MAGEA9B
ENSG00000239269.1	RPSAP4
ENSG00000164062.11	APEH
ENSG00000174498.12	IGDCC3
ENSG00000223791.1	UBE2E1-AS1
ENSG00000237248.4	LINC00987
ENSG00000168264.9	IRF2BP2
ENSG00000157833.11	GAREM2
ENSG00000255526.5	NEDD8-MDP1
ENSG00000125508.3	SRMS
ENSG00000241547.1	ACTG1P20
ENSG00000243004.4	AC005062.1
ENSG00000164331.8	ANKRA2
ENSG00000184831.12	APOO
ENSG00000101162.3	TUBB1
ENSG00000257433.4	AC004241.1
ENSG00000207696.1	MIR659
ENSG00000260658.4	AC138305.1
ENSG00000205279.7	CTXN3
ENSG00000070444.13	MNT
ENSG00000120709.9	FAM53C
ENSG00000226386.1	PARD3-AS1
ENSG00000134760.5	DSG1
ENSG00000278725.1	AC020765.4
ENSG00000121775.16	TMEM39B
ENSG00000231519.1	AC007285.1
ENSG00000268460.1	AC006262.1
ENSG00000244176.1	AP003733.1
ENSG00000213694.3	S1PR3
ENSG00000248884.1	AC010280.2
ENSG00000230736.2	AL021937.1
ENSG00000184640.16	SEPTIN9
ENSG00000234690.5	EPCAM-DT
ENSG00000266983.1	AC011444.1
ENSG00000272655.1	POLR2J4
ENSG00000256508.2	MRGPRF-AS1
ENSG00000146215.12	CRIP3
ENSG00000131044.15	TTLL9
ENSG00000226833.4	AC092164.1
ENSG00000167969.11	ECI1
ENSG00000267042.1	AC100793.2
ENSG00000185215.7	TNFAIP2
ENSG00000059804.14	SLC2A3
ENSG00000276863.1	AC124319.2
ENSG00000264281.3	AC016596.2
ENSG00000105501.10	SIGLEC5
ENSG00000203722.6	RAET1G
ENSG00000137672.11	TRPC6
ENSG00000278309.1	RP11-102K13.5
ENSG00000113212.6	PCDHB7
ENSG00000198182.11	ZNF607
ENSG00000243789.9	JMJD7
ENSG00000106692.12	FKTN
ENSG00000280560.1	LINC01374
ENSG00000223855.1	HRAT92
ENSG00000266665.1	MIR4739
ENSG00000228106.4	AL392172.1
ENSG00000165805.8	C12orf50
ENSG00000250850.2	AL161781.2
ENSG00000125166.11	GOT2
ENSG00000267248.1	AC025048.2
ENSG00000229986.1	AP001042.2
ENSG00000260082.1	AC106886.1
ENSG00000106688.10	SLC1A1
ENSG00000038295.6	TLL1
ENSG00000168828.5	OR13J1
ENSG00000212123.3	PRR22
ENSG00000186056.8	MATN1-AS1
ENSG00000109944.9	JHY
ENSG00000229639.1	LINC01758
ENSG00000124713.5	GNMT
ENSG00000260219.2	CD2BP2-DT
ENSG00000101347.8	SAMHD1
ENSG00000147654.13	EBAG9
ENSG00000134243.10	SORT1
ENSG00000090539.14	CHRD
ENSG00000156172.5	C8orf37
ENSG00000159217.8	IGF2BP1
ENSG00000151364.14	KCTD14
ENSG00000235267.1	AC074117.2
ENSG00000109472.12	CPE
ENSG00000270016.1	AC026150.3
ENSG00000106803.8	SEC61B
ENSG00000171992.11	SYNPO
ENSG00000212916.4	MAP10
ENSG00000266441.1	AP005205.2
ENSG00000115275.10	MOGS
ENSG00000143157.10	POGK
ENSG00000256660.4	CLEC12B
ENSG00000115295.18	CLIP4
ENSG00000122741.14	DCAF10
ENSG00000254708.1	MMADHCP2
ENSG00000234880.1	LINC00163
ENSG00000260266.1	PPIAP46
ENSG00000200914.1	RNA5SP435
ENSG00000241838.3	AP000529.1
ENSG00000108474.15	PIGL
ENSG00000231999.5	LRRC8C-DT
ENSG00000213280.2	AC090114.1
ENSG00000244219.5	TMEM225B
ENSG00000213222.3	TOMM40P4
ENSG00000268947.1	AC002128.1
ENSG00000230987.2	AL359976.1
ENSG00000196476.10	C20orf96
ENSG00000211931.1	IGHD2-2
ENSG00000146938.13	NLGN4X
ENSG00000160714.8	UBE2Q1
ENSG00000175040.5	CHST2
ENSG00000235478.3	LINC01664
ENSG00000262209.2	PCDHGB3
ENSG00000010932.14	FMO1
ENSG00000010322.14	NISCH
ENSG00000275178.1	AC018529.1
ENSG00000262188.1	LINC01978
ENSG00000167723.13	TRPV3
ENSG00000256955.2	AC131009.2
ENSG00000278638.1	AC244093.5
ENSG00000173933.18	RBM4
ENSG00000253490.4	LINC02099
ENSG00000174652.16	ZNF266
ENSG00000078246.14	TULP3
ENSG00000116285.11	ERRFI1
ENSG00000224557.6	HLA-DPB2
ENSG00000224837.1	GCSHP5
ENSG00000115750.15	TAF1B
ENSG00000179195.14	ZNF664
ENSG00000170190.14	SLC16A5
ENSG00000009709.10	PAX7
ENSG00000247516.4	MIR4458HG
ENSG00000019102.10	VSIG2
ENSG00000197961.10	ZNF121
ENSG00000170632.12	ARMC10
ENSG00000269893.5	SNHG8
ENSG00000138698.13	RAP1GDS1
ENSG00000177483.10	RBM44
ENSG00000267364.1	AC022706.1
ENSG00000203907.8	OOEP
ENSG00000223552.1	CCR5AS
ENSG00000182957.14	SPATA13
ENSG00000276744.1	AC105137.2
ENSG00000189184.10	PCDH18
ENSG00000105988.6	NHP2P1
ENSG00000213563.5	C8orf82
ENSG00000232850.3	PTGES2-AS1
ENSG00000221330.1	AC009159.1
ENSG00000127074.13	RGS13
ENSG00000272660.1	AC090425.2
ENSG00000259673.4	IQCH-AS1
ENSG00000240694.7	PNMA2
ENSG00000204118.1	NAP1L6P
ENSG00000276405.1	TRBV13
ENSG00000176974.16	SHMT1
ENSG00000133169.5	BEX1
ENSG00000106052.12	TAX1BP1
ENSG00000053702.13	NRIP2
ENSG00000171067.9	C11orf24
ENSG00000166710.16	B2M
ENSG00000259802.1	AC012640.2
ENSG00000265206.3	AC004687.1
ENSG00000265929.1	MIR5195
ENSG00000093183.12	SEC22C
ENSG00000280018.2	CU634019.5
ENSG00000242086.7	MUC20-OT1
ENSG00000136895.17	GARNL3
ENSG00000279601.1	AC005052.1
ENSG00000230366.8	DSCR9
ENSG00000265790.1	RNASEH1P1
ENSG00000211812.1	TRAV26-2
ENSG00000142556.17	ZNF614
ENSG00000235563.1	AL445183.2
ENSG00000140153.16	WDR20
ENSG00000229930.1	AC138393.2
ENSG00000117481.9	NSUN4
ENSG00000185272.12	RBM11
ENSG00000036565.13	SLC18A1
ENSG00000264229.1	RNU4ATAC
ENSG00000279536.1	AC093458.2
ENSG00000182606.13	TRAK1
ENSG00000272081.1	AC008972.2
ENSG00000114744.7	COMMD2
ENSG00000085644.12	ZNF213
ENSG00000263422.1	AC005702.1
ENSG00000259426.4	AC027237.3
ENSG00000273628.1	AL354798.1
ENSG00000262155.1	LINC02175
ENSG00000145198.13	VWA5B2
ENSG00000266876.1	AC104996.2
ENSG00000182979.16	MTA1
ENSG00000171649.10	ZIK1
ENSG00000181126.12	HLA-V
ENSG00000271420.1	AL109936.2
ENSG00000182580.2	EPHB3
ENSG00000280390.1	AC010872.1
ENSG00000241622.1	RARRES2P1
ENSG00000219201.4	AC138392.1
ENSG00000211785.1	TRAV12-1
ENSG00000215097.3	AL731733.1
ENSG00000251144.1	AC113346.1
ENSG00000277548.1	AC018926.3
ENSG00000254174.1	IGHV1-12
ENSG00000102595.17	UGGT2
ENSG00000273088.1	AL713999.2
ENSG00000275743.1	TRBV14
ENSG00000167178.14	ISLR2
ENSG00000275709.1	AC090527.3
ENSG00000119203.12	CPSF3
ENSG00000254132.1	MTND6P3
ENSG00000237548.1	TTLL11-IT1
ENSG00000249637.1	AC008438.1
ENSG00000261888.1	AC144831.1
ENSG00000180481.9	GLIPR1L2
ENSG00000123575.8	FAM199X
ENSG00000259820.1	AC083843.2
ENSG00000176566.4	DCAF4L2
ENSG00000188523.7	CFAP77
ENSG00000149929.14	HIRIP3
ENSG00000204634.11	TBC1D8
ENSG00000145920.13	CPLX2
ENSG00000197057.7	DTHD1
ENSG00000236056.1	GAPDHP14
ENSG00000181638.16	ZFP41
ENSG00000269176.2	AP001160.3
ENSG00000137996.11	RTCA
ENSG00000231369.1	Z97353.1
ENSG00000146674.13	IGFBP3
ENSG00000271584.1	LINC02550
ENSG00000241570.7	PAQR9-AS1
ENSG00000225649.4	AC064875.1
ENSG00000278845.3	MRPL45
ENSG00000183307.3	TMEM121B
ENSG00000168081.7	PNOC
ENSG00000259335.1	HNRNPMP1
ENSG00000277984.1	AP001264.1
ENSG00000275700.3	AATF
ENSG00000272970.1	AC107294.2
ENSG00000277342.1	AC048344.4
ENSG00000143127.11	ITGA10
ENSG00000272243.4	AL356277.3
ENSG00000254936.4	AF131215.4
ENSG00000259848.7	AC097374.1
ENSG00000151014.5	NOCT
ENSG00000172728.14	FUT10
ENSG00000273493.1	AC098479.1
ENSG00000159720.10	ATP6V0D1
ENSG00000225067.4	RPL23AP2
ENSG00000227456.6	LINC00310
ENSG00000236281.1	NDUFB9P2
ENSG00000141198.12	TOM1L1
ENSG00000242531.1	AC083798.1
ENSG00000267230.1	RP11-376M2.2
ENSG00000256427.1	AC010175.1
ENSG00000219545.8	UMAD1
ENSG00000225766.7	DHRS4L1
ENSG00000274756.1	AC243732.1
ENSG00000135378.3	PRRG4
ENSG00000188373.4	C10orf99
ENSG00000255987.1	TOMM20P2
ENSG00000133805.14	AMPD3
ENSG00000236861.5	BET1-AS1
ENSG00000258867.4	LINC01146
ENSG00000107317.10	PTGDS
ENSG00000161677.10	JOSD2
ENSG00000237036.4	ZEB1-AS1
ENSG00000242841.1	KRT8P35
ENSG00000136574.16	GATA4
ENSG00000230615.5	AL139220.2
ENSG00000250658.1	AC097652.1
ENSG00000211806.2	TRAV25
ENSG00000260766.1	RP11-226L15.5
ENSG00000268543.1	AC012313.4
ENSG00000113638.11	TTC33
ENSG00000198690.8	FAN1
ENSG00000074696.11	HACD3
ENSG00000174292.11	TNK1
ENSG00000267463.1	UBE2V2P2
ENSG00000266368.1	AC005410.2
ENSG00000141295.12	SCRN2
ENSG00000258623.1	AL121820.1
ENSG00000139438.5	FAM222A
ENSG00000279430.1	AL590560.4
ENSG00000267858.4	MZF1-AS1
ENSG00000239975.2	IGKV1D-33
ENSG00000248015.5	AC005329.1
ENSG00000242571.1	RPL21P11
ENSG00000280325.1	AC074183.2
ENSG00000166411.12	IDH3A
ENSG00000011028.12	MRC2
ENSG00000182107.6	TMEM30B
ENSG00000145604.14	SKP2
ENSG00000150893.10	FREM2
ENSG00000280310.1	AC092437.1
ENSG00000121903.13	ZSCAN20
ENSG00000234003.1	MTATP6P27
ENSG00000104611.10	SH2D4A
ENSG00000275538.1	RNVU1-19
ENSG00000112769.17	LAMA4
ENSG00000128699.12	ORMDL1
ENSG00000115271.9	GCA
ENSG00000140836.13	ZFHX3
ENSG00000134463.13	ECHDC3
ENSG00000231776.4	LINC01611
ENSG00000188917.13	TRMT2B
ENSG00000243220.1	AC006159.2
ENSG00000268549.1	RP11-295P9.8
ENSG00000233791.4	LINC01136
ENSG00000273342.1	AP000553.3
ENSG00000166821.7	PEX11A
ENSG00000231351.2	WBP1P1
ENSG00000206579.8	XKR4
ENSG00000263429.3	TMEM238L
ENSG00000125821.10	DTD1
ENSG00000255163.1	HSPE1P18
ENSG00000266750.1	MIR4645
ENSG00000233101.9	HOXB-AS3
ENSG00000256813.1	AP000777.3
ENSG00000211721.2	TRBV6-5
ENSG00000166816.12	LDHD
ENSG00000115459.16	ELMOD3
ENSG00000124766.5	SOX4
ENSG00000164729.7	SLC35G3
ENSG00000175785.11	PRIMA1
ENSG00000106636.6	YKT6
ENSG00000243766.6	HOTTIP
ENSG00000243167.1	RPS10P28
ENSG00000107829.12	FBXW4
ENSG00000163519.12	TRAT1
ENSG00000138435.13	CHRNA1
ENSG00000206337.9	HCP5
ENSG00000235237.1	Z82188.2
ENSG00000142661.17	MYOM3
ENSG00000227260.1	LINC01985
ENSG00000091127.12	PUS7
ENSG00000257529.4	RPL36A-HNRNPH2
ENSG00000237910.1	MTCO1P18
ENSG00000114388.11	NPRL2
ENSG00000152234.14	ATP5F1A
ENSG00000221521.1	AL158151.2
ENSG00000189159.14	JPT1
ENSG00000133816.12	MICAL2
ENSG00000163380.14	LMOD3
ENSG00000259807.1	AC009093.1
ENSG00000213380.12	COG8
ENSG00000255021.1	AC093496.1
ENSG00000273218.1	AC005776.2
ENSG00000149177.11	PTPRJ
ENSG00000161204.10	ABCF3
ENSG00000175390.11	EIF3F
ENSG00000132640.13	BTBD3
ENSG00000271941.1	AC104184.1
ENSG00000235806.1	AF241728.1
ENSG00000180304.13	OAZ2
ENSG00000250576.1	AC012629.1
ENSG00000230387.2	AL118508.1
ENSG00000233837.1	EIF3LP2
ENSG00000272636.3	DOC2B
ENSG00000134343.11	ANO3
ENSG00000111880.14	RNGTT
ENSG00000261222.2	AC064805.1
ENSG00000158258.14	CLSTN2
ENSG00000206075.12	SERPINB5
ENSG00000101191.15	DIDO1
ENSG00000129055.11	ANAPC13
ENSG00000213985.4	AC078899.1
ENSG00000159398.14	CES5A
ENSG00000223571.4	DHRSX-IT1
ENSG00000180581.7	SRP9P1
ENSG00000224945.1	AL353150.1
ENSG00000067141.15	NEO1
ENSG00000231858.4	AC067945.2
ENSG00000235204.1	AL162724.2
ENSG00000147145.11	LPAR4
ENSG00000106853.15	PTGR1
ENSG00000117602.10	RCAN3
ENSG00000132872.10	SYT4
ENSG00000211632.3	IGKV3D-11
ENSG00000164048.12	ZNF589
ENSG00000128694.10	OSGEPL1
ENSG00000168070.10	MAJIN
ENSG00000165948.9	IFI27L1
ENSG00000213995.10	NAXD
ENSG00000266402.3	SNHG25
ENSG00000255091.1	AC087442.1
ENSG00000102893.14	PHKB
ENSG00000106123.10	EPHB6
ENSG00000107018.7	RLN1
ENSG00000263660.1	AC087793.1
ENSG00000169609.12	C15orf40
ENSG00000214820.3	MPRIPP1
ENSG00000276294.1	AC078899.5
ENSG00000161133.15	USP41
ENSG00000178458.5	H3P16
ENSG00000140873.14	ADAMTS18
ENSG00000250432.4	FAM242C
ENSG00000173039.17	RELA
ENSG00000213876.4	RPL7AP64
ENSG00000146453.11	PNLDC1
ENSG00000196367.11	TRRAP
ENSG00000233268.3	AL691449.1
ENSG00000255282.5	WTAPP1
ENSG00000100360.13	IFT27
ENSG00000164442.9	CITED2
ENSG00000137825.9	ITPKA
ENSG00000178852.14	EFCAB13
ENSG00000258539.1	AC068896.1
ENSG00000257588.1	AC025154.2
ENSG00000183963.17	SMTN
ENSG00000213201.3	FABP5P10
ENSG00000213839.4	TMX2P1
ENSG00000188211.7	NCR3LG1
ENSG00000125952.17	MAX
ENSG00000279179.1	AL662907.2
ENSG00000189280.3	GJB5
ENSG00000157227.11	MMP14
ENSG00000054118.12	THRAP3
ENSG00000215045.7	GRID2IP
ENSG00000140743.6	CDR2
ENSG00000270728.1	AL035413.1
ENSG00000269976.1	AC012065.2
ENSG00000258830.1	AC137834.1
ENSG00000130429.11	ARPC1B
ENSG00000165661.14	QSOX2
ENSG00000266738.1	MIR4757
ENSG00000182149.19	IST1
ENSG00000233154.4	LINC01762
ENSG00000175161.12	CADM2
ENSG00000171566.10	PLRG1
ENSG00000164694.15	FNDC1
ENSG00000109445.9	ZNF330
ENSG00000179284.5	DAND5
ENSG00000093072.14	ADA2
ENSG00000070031.3	SCT
ENSG00000254087.6	LYN
ENSG00000089356.15	FXYD3
ENSG00000235649.2	MXRA5Y
ENSG00000272842.1	AL391834.1
ENSG00000188060.6	RAB42
ENSG00000225235.1	INTS6L-AS1
ENSG00000145736.13	GTF2H2
ENSG00000092330.14	TINF2
ENSG00000179674.3	ARL14
ENSG00000133216.15	EPHB2
ENSG00000092295.10	TGM1
ENSG00000158467.15	AHCYL2
ENSG00000273184.1	AC010655.4
ENSG00000239900.10	ADSL
ENSG00000262198.1	AL157931.1
ENSG00000214425.5	LRRC37A4P
ENSG00000234134.1	AL158835.2
ENSG00000235437.6	LINC01278
ENSG00000134871.16	COL4A2
ENSG00000135506.14	OS9
ENSG00000244038.8	DDOST
ENSG00000161048.10	NAPEPLD
ENSG00000240449.1	REPIN1-AS1
ENSG00000113088.5	GZMK
ENSG00000271605.4	MILR1
ENSG00000271198.1	VDAC3P1
ENSG00000103994.15	ZNF106
ENSG00000164929.15	BAALC
ENSG00000251129.1	LINC02506
ENSG00000259635.1	AC100830.1
ENSG00000265478.2	AC107982.3
ENSG00000100813.13	ACIN1
ENSG00000119509.11	INVS
ENSG00000188643.9	S100A16
ENSG00000253204.1	AC090281.1
ENSG00000105852.9	PON3
ENSG00000258919.1	AL049836.1
ENSG00000205643.9	CDPF1
ENSG00000117154.10	IGSF21
ENSG00000279480.1	AC138466.4
ENSG00000260000.2	AL133338.1
ENSG00000227308.2	LINC02832
ENSG00000261596.2	AC005632.3
ENSG00000181031.14	RPH3AL
ENSG00000262039.1	AC091180.5
ENSG00000184434.7	LRRC19
ENSG00000223414.2	LINC00473
ENSG00000140931.18	CMTM3
ENSG00000232593.5	KANTR
ENSG00000117174.9	ZNHIT6
ENSG00000253120.1	IGLV2-34
ENSG00000133055.7	MYBPH
ENSG00000261770.1	AC006504.1
ENSG00000242667.1	AC087385.2
ENSG00000090263.14	MRPS33
ENSG00000237017.1	AC245052.4
ENSG00000181220.14	ZNF746
ENSG00000092201.8	SUPT16H
ENSG00000128011.4	LRFN1
ENSG00000126733.19	DACH2
ENSG00000269901.1	AC010531.5
ENSG00000234969.1	AARSD1P1
ENSG00000211950.2	IGHV1-24
ENSG00000205913.5	SRRM2-AS1
ENSG00000142784.14	WDTC1
ENSG00000273047.1	AL121845.2
ENSG00000147650.10	LRP12
ENSG00000211728.2	TRBV5-6
ENSG00000081721.10	DUSP12
ENSG00000267593.1	LINC01926
ENSG00000116237.14	ICMT
ENSG00000214756.6	CSKMT
ENSG00000280145.2	CU638689.4
ENSG00000132702.11	HAPLN2
ENSG00000211945.2	IGHV1-18
ENSG00000274349.3	ZNF658
ENSG00000241990.4	PRR34-AS1
ENSG00000104946.9	TBC1D17
ENSG00000175984.13	DENND2C
ENSG00000211653.2	IGLV1-40
ENSG00000128310.2	GALR3
ENSG00000237840.5	FAM21FP
ENSG00000172732.10	MUS81
ENSG00000153956.14	CACNA2D1
ENSG00000259171.1	AL163636.1
ENSG00000113272.12	THG1L
ENSG00000270499.1	MKI67P1
ENSG00000261218.4	AC099524.1
ENSG00000240634.1	AC145285.1
ENSG00000211734.3	TRBV5-1
ENSG00000225007.1	AC000067.1
ENSG00000134259.3	NGF
ENSG00000218208.1	RPS27AP11
ENSG00000185585.18	OLFML2A
ENSG00000137411.15	VARS2
ENSG00000127527.12	EPS15L1
ENSG00000099960.11	SLC7A4
ENSG00000267984.1	AC008750.3
ENSG00000269019.1	HOMER3-AS1
ENSG00000225416.1	AC104843.1
ENSG00000178226.9	PRSS36
ENSG00000270820.4	AC016727.1
ENSG00000196407.10	THEM5
ENSG00000110871.13	COQ5
ENSG00000249898.6	MCPH1-AS1
ENSG00000074582.11	BCS1L
ENSG00000261056.2	AC079416.2
ENSG00000151164.17	RAD9B
ENSG00000104998.3	IL27RA
ENSG00000175591.10	P2RY2
ENSG00000123570.3	RAB9B
ENSG00000214535.3	RPS15AP1
ENSG00000279670.1	AL359922.3
ENSG00000267198.1	AC091132.4
ENSG00000266990.1	AC004528.1
ENSG00000090020.9	SLC9A1
ENSG00000277282.1	IGHV1OR21-1
ENSG00000215252.10	GOLGA8B
ENSG00000149792.7	MRPL49
ENSG00000257497.2	AC121761.1
ENSG00000277702.1	AC239859.5
ENSG00000138709.16	LARP1B
ENSG00000237359.1	AL354977.2
ENSG00000135372.7	NAT10
ENSG00000111732.9	AICDA
ENSG00000145332.12	KLHL8
ENSG00000175203.14	DCTN2
ENSG00000183426.14	NPIPA1
ENSG00000172137.17	CALB2
ENSG00000235413.3	KRT18P63
ENSG00000258763.4	AC122685.1
ENSG00000115540.13	MOB4
ENSG00000229556.2	RP11-363G2.4
ENSG00000186193.8	SAPCD2
ENSG00000131979.17	GCH1
ENSG00000247844.1	CCAT1
ENSG00000153294.10	ADGRF4
ENSG00000070182.16	SPTB
ENSG00000106246.16	PTCD1
ENSG00000261704.2	IGHV1OR16-1
ENSG00000198648.9	STK39
ENSG00000238758.1	AL512791.1
ENSG00000133135.12	RNF128
ENSG00000272562.1	AL512343.2
ENSG00000244479.5	OR2A1-AS1
ENSG00000259699.2	HMGB1P8
ENSG00000157193.13	LRP8
ENSG00000204792.2	LINC01291
ENSG00000231682.1	LINC01891
ENSG00000071994.9	PDCD2
ENSG00000197085.10	NPSR1-AS1
ENSG00000280417.1	AC096887.2
ENSG00000237643.1	AL365226.1
ENSG00000261177.1	AC135012.1
ENSG00000268439.4	EMG1
ENSG00000197951.7	ZNF71
ENSG00000256108.1	AC135586.1
ENSG00000248569.1	AC026410.3
ENSG00000087589.15	CASS4
ENSG00000227191.5	TRGC2
ENSG00000104613.10	INTS10
ENSG00000254567.2	UBTFL9
ENSG00000215086.2	NPM1P24
ENSG00000179542.14	SLITRK4
ENSG00000262402.1	MCUR1P1
ENSG00000161082.11	CELF5
ENSG00000233927.4	RPS28
ENSG00000100985.7	MMP9
ENSG00000142459.7	EVI5L
ENSG00000262482.1	AC004034.1
ENSG00000120656.10	TAF12
ENSG00000174343.5	CHRNA9
ENSG00000254636.1	ARMS2
ENSG00000261671.1	AL158211.1
ENSG00000262587.2	AC133552.2
ENSG00000244313.3	AC024293.1
ENSG00000164466.11	SFXN1
ENSG00000258065.1	AL122126.1
ENSG00000273151.1	AC073957.3
ENSG00000259996.1	RARRES2P8
ENSG00000222404.1	RN7SKP281
ENSG00000119969.13	HELLS
ENSG00000231292.6	IGKV1OR2-108
ENSG00000254810.1	AP001189.3
ENSG00000091136.12	LAMB1
ENSG00000230768.6	LINC01676
ENSG00000244754.7	N4BP2L2
ENSG00000114054.12	PCCB
ENSG00000100600.13	LGMN
ENSG00000145331.12	TRMT10A
ENSG00000178342.4	KCNG2
ENSG00000134575.8	ACP2
ENSG00000147905.16	ZCCHC7
ENSG00000231758.2	ARHGAP15-AS1
ENSG00000145555.13	MYO10
ENSG00000144567.9	RETREG2
ENSG00000269069.1	AC007842.1
ENSG00000137948.17	BRDT
ENSG00000233360.4	PDXP-DT
ENSG00000258553.4	AL157911.1
ENSG00000136235.14	GPNMB
ENSG00000079999.12	KEAP1
ENSG00000161544.8	CYGB
ENSG00000254731.1	AP003059.1
ENSG00000213642.3	AC016769.1
ENSG00000232709.1	MARK2P9
ENSG00000160973.7	FOXH1
ENSG00000073111.12	MCM2
ENSG00000240403.4	KIR3DL2
ENSG00000242858.1	AC020899.1
ENSG00000068001.12	HYAL2
ENSG00000162520.13	SYNC
ENSG00000280206.1	AC026401.3
ENSG00000273165.1	AL121652.1
ENSG00000112996.8	MRPS30
ENSG00000211803.2	TRAV23DV6
ENSG00000165409.14	TSHR
ENSG00000168569.7	TMEM223
ENSG00000147854.15	UHRF2
ENSG00000171551.10	ECEL1
ENSG00000180891.11	CUEDC1
ENSG00000136197.11	C7orf25
ENSG00000214770.2	AL161756.1
ENSG00000101222.11	SPEF1
ENSG00000168939.9	SPRY3
ENSG00000127054.17	INTS11
ENSG00000273674.3	AC021752.1
ENSG00000176927.13	EFCAB5
ENSG00000222640.1	RNU2-51P
ENSG00000075223.12	SEMA3C
ENSG00000116459.9	ATP5PB
ENSG00000232176.1	AL161909.1
ENSG00000069275.12	NUCKS1
ENSG00000213362.3	FTH1P12
ENSG00000232901.1	CYCSP10
ENSG00000241282.1	RPL34P33
ENSG00000113643.7	RARS1
ENSG00000106993.10	CDC37L1
ENSG00000279624.2	RP5-1042K10.14
ENSG00000197013.8	ZNF429
ENSG00000256533.1	AP002373.2
ENSG00000279091.1	AC026523.2
ENSG00000111537.4	IFNG
ENSG00000257345.2	LINC02413
ENSG00000264151.4	AC090403.1
ENSG00000221639.1	AC053527.1
ENSG00000160282.12	FTCD
ENSG00000136478.6	TEX2
ENSG00000188277.9	C15orf62
ENSG00000145824.11	CXCL14
ENSG00000234332.1	BCAS2P2
ENSG00000177272.8	KCNA3
ENSG00000236643.1	AL354928.1
ENSG00000198336.8	MYL4
ENSG00000102755.9	FLT1
ENSG00000228872.2	CSP1
ENSG00000254331.1	CKS1BP7
ENSG00000108823.14	SGCA
ENSG00000275029.1	HMGB1P24
ENSG00000165424.6	ZCCHC24
ENSG00000155324.8	GRAMD2B
ENSG00000272382.1	AC025171.5
ENSG00000234902.5	AC007879.3
ENSG00000181817.5	LSM10
ENSG00000154319.13	FAM167A
ENSG00000244722.1	RPSAP29
ENSG00000153786.11	ZDHHC7
ENSG00000260651.1	AF213884.3
ENSG00000100239.14	PPP6R2
ENSG00000228328.2	PGK1P1
ENSG00000249085.1	AC035140.1
ENSG00000223799.1	IL10RB-DT
ENSG00000111640.13	GAPDH
ENSG00000261796.1	ISY1-RAB43
ENSG00000269896.2	AL513477.1
ENSG00000253557.4	AC100849.1
ENSG00000144810.14	COL8A1
ENSG00000124383.7	MPHOSPH10
ENSG00000225071.1	RPS26P58
ENSG00000225173.1	AL662890.1
ENSG00000183793.12	NPIPA5
ENSG00000272301.1	AP002360.3
ENSG00000149600.10	COMMD7
ENSG00000264707.1	L3MBTL4-AS1
ENSG00000120533.11	ENY2
ENSG00000225083.1	GRTP1-AS1
ENSG00000266912.1	CTC-325H20.2
ENSG00000133561.14	GIMAP6
ENSG00000259419.2	HNRNPCP3
ENSG00000147138.1	GPR174
ENSG00000230844.2	ZNF674-AS1
ENSG00000114270.14	COL7A1
ENSG00000258794.3	DUX4L27
ENSG00000223621.1	AK4P4
ENSG00000173599.12	PC
ENSG00000213123.9	TCTEX1D2
ENSG00000228824.5	MIR4500HG
ENSG00000231483.1	AL365356.4
ENSG00000060642.9	PIGV
ENSG00000279220.1	GPR1-AS
ENSG00000180228.11	PRKRA
ENSG00000125863.16	MKKS
ENSG00000140948.10	ZCCHC14
ENSG00000265501.1	AC005549.2
ENSG00000279106.1	AC009093.7
ENSG00000049449.7	RCN1
ENSG00000236876.3	TMSB4XP1
ENSG00000175336.9	APOF
ENSG00000276445.1	AC005393.1
ENSG00000225579.1	EDNRB-AS1
ENSG00000257534.1	AC023794.4
ENSG00000130811.9	EIF3G
ENSG00000185651.13	UBE2L3
ENSG00000221930.6	DENND10P1
ENSG00000276524.1	AC010999.2
ENSG00000255857.4	PXN-AS1
ENSG00000218153.2	KRT18P22
ENSG00000261840.2	AC093249.6
ENSG00000169271.2	HSPB3
ENSG00000100354.19	TNRC6B
ENSG00000206384.9	COL6A6
ENSG00000236677.1	SETD4-AS1
ENSG00000149179.12	C11orf49
ENSG00000233313.2	HMGA1P5
ENSG00000167881.13	SRP68
ENSG00000126464.12	PRR12
ENSG00000276188.1	AC069234.4
ENSG00000130764.8	LRRC47
ENSG00000148719.13	DNAJB12
ENSG00000156486.7	KCNS2
ENSG00000237632.3	S100A11P1
ENSG00000173898.10	SPTBN2
ENSG00000211650.2	IGLV5-45
ENSG00000164647.7	STEAP1
ENSG00000156475.17	PPP2R2B
ENSG00000228668.1	TRGV5P
